epoch,accuracy,an_mean,an_std,ap_mean,ap_std,loss,val_accuracy,val_an_mean,val_an_std,val_ap_mean,val_ap_std,val_loss
0,0.7422434091567993,8.186173439025879,10.101009368896484,0.7997868061065674,10.101009368896484,0.08884770423173904,0.7929459810256958,17.35138511657715,10.242891311645508,9.77405071258545,10.242891311645508,1.189680576324463
1,0.6949558258056641,8.825037956237793,9.664828300476074,1.2610766887664795,9.664828300476074,0.03806104511022568,0.7956532835960388,35.39356994628906,21.65880584716797,20.15726089477539,21.65880584716797,2.266968011856079
2,0.6956914663314819,10.546147346496582,11.76541805267334,1.7058138847351074,11.76541805267334,0.03823317959904671,0.7709673643112183,11.962625503540039,5.808302879333496,7.365486145019531,5.808302879333496,0.8714065551757812
0,0.9230972528457642,20.1168155670166,60.33887481689453,0.3095633089542389,60.33887481689453,0.41206878423690796,0.911432147026062,99.53219604492188,343.5135803222656,63.59809494018555,343.5135803222656,32.17290115356445
1,0.9323267340660095,153.40118408203125,370.5422058105469,24.349323272705078,370.5422058105469,6.428067207336426,0.9189635515213013,1.1727617979049683,3.4816837310791016,0.9862455725669861,3.4816837310791016,0.9550684094429016
2,0.9381148219108582,141.29452514648438,465.932373046875,8.023588180541992,465.932373046875,3.5948681831359863,0.9299936890602112,6.316657066345215,21.704057693481445,4.820031642913818,21.704057693481445,3.136979341506958
0,0.6918148398399353,13384415.0,8007625.0,1878488.5,8007625.0,7074.12744140625,0.8351302742958069,16536108.0,10059215.0,12833139.0,10059215.0,2245698.75
1,0.6522316932678223,25480212.0,13449630.0,4126423.75,13449630.0,7339.73828125,0.8067610263824463,23133320.0,11525463.0,18005688.0,11525463.0,2560857.5
2,0.6190448999404907,31492394.0,14650335.0,5693043.0,14650335.0,3985.3251953125,0.8046271204948425,29591746.0,14560553.0,22793764.0,14560553.0,3050275.75
0,0.69722980260849,14034146.0,8765650.0,1886555.25,8765650.0,7429.62109375,0.8520889282226562,22165788.0,16186081.0,14301319.0,16186081.0,2241952.75
1,0.6452045440673828,25121176.0,13179322.0,4037526.25,13179322.0,7751.12548828125,0.8187331557273865,27604724.0,15789096.0,18991696.0,15789096.0,2509333.5
2,0.625192403793335,30645122.0,14919045.0,5426534.0,14919045.0,3447.3486328125,0.8182839155197144,33729880.0,18945888.0,23358260.0,18945888.0,2999524.5
0,0.6876106262207031,12713977.0,7537352.5,1683314.25,7537352.5,5890.28125,0.8224169015884399,20761638.0,13794144.0,14632560.0,13794144.0,2469751.0
1,0.6431017518043518,24727798.0,12643293.0,4115698.25,12643293.0,7564.20947265625,0.8046720623970032,28845710.0,17085506.0,20321188.0,17085506.0,2805997.5
2,0.5957795977592468,28939948.0,12373330.0,5372865.5,12373330.0,3374.246337890625,0.8068283796310425,31401628.0,17400254.0,23526690.0,17400254.0,3370802.0
0,0.690274178981781,12776495.0,7652294.5,1777475.625,7652294.5,6140.88037109375,0.8249326348304749,18769662.0,10817374.0,14982025.0,10817374.0,2840508.0
1,0.641778290271759,23787466.0,12165565.0,3938575.75,12165565.0,6169.22900390625,0.8148697018623352,25090104.0,13062891.0,19738020.0,13062891.0,3175195.0
0,0.6899281740188599,13783873.0,8187344.5,1865324.875,8187344.5,7033.9794921875,0.8463302850723267,20111508.0,14337862.0,13577667.0,14337862.0,2261044.0
1,0.6490197777748108,25594472.0,13427106.0,4081009.75,13427106.0,6869.90576171875,0.8282577395439148,26217024.0,16000669.0,19135644.0,16000669.0,2985791.25
0,0.6962367296218872,41429948.0,25068200.0,4937972.0,25068200.0,6594.701171875,0.8118090629577637,68179304.0,42008148.0,40278336.0,42008148.0,4467080.0
1,0.6553058624267578,77178032.0,40664488.0,11945531.0,40664488.0,9392.888671875,0.7890012860298157,89956296.0,46908060.0,53567268.0,46908060.0,4495507.0
0,0.7081747651100159,28295830.0,17737528.0,3155296.25,17737528.0,5642.423828125,0.782562792301178,47270068.0,28990916.0,22700226.0,28990916.0,2324558.75
1,0.6629152894020081,53602236.0,29405570.0,7581586.5,29405570.0,6973.984375,0.7444598078727722,64847772.0,35422492.0,27783108.0,35422492.0,1727581.5
0,0.6915554404258728,42651228.0,25366764.0,5034810.0,25366764.0,7255.8740234375,0.8224057555198669,64145840.0,38352512.0,41599284.0,38352512.0,5457187.0
1,0.6557798981666565,83018576.0,43984240.0,12592108.0,43984240.0,10161.791015625,0.8057977557182312,93772496.0,51537312.0,60415756.0,51537312.0,6882343.5
0,0.6884922385215759,40346704.0,23919906.0,4728208.0,23919906.0,6151.28857421875,0.8005338907241821,64859656.0,36820012.0,39866436.0,36820012.0,4861057.5
1,0.6510646343231201,77010312.0,40421984.0,11699773.0,40421984.0,9433.037109375,0.7909799218177795,82331280.0,42998372.0,50724380.0,42998372.0,5073468.0
0,0.6850433945655823,40839304.0,23674324.0,4927124.0,23674324.0,6030.6884765625,0.8050753474235535,62635780.0,37243764.0,37497948.0,37243764.0,4338421.5
0,0.6960355043411255,20838962.0,12748698.0,2779364.5,12748698.0,11274.6953125,0.8091644048690796,27629668.0,14919367.0,20560510.0,14919367.0,3431337.0
1,0.6477663516998291,38373188.0,20042760.0,6185814.5,20042760.0,10733.7578125,0.7978436946868896,36987120.0,18735130.0,27836774.0,18735130.0,4148102.25
0,0.6956836581230164,21525694.0,13054301.0,2884681.5,13054301.0,11653.677734375,0.8329290151596069,30295920.0,17867002.0,21333930.0,17867002.0,3137180.25
1,0.6449406743049622,39448872.0,20643416.0,6406533.0,20643416.0,13580.1044921875,0.8217206001281738,41971528.0,23382906.0,29974504.0,23382906.0,4097482.0
0,0.69507896900177,19946852.0,12153416.0,2710802.5,12153416.0,9316.3564453125,0.8169811367988586,33185418.0,21149602.0,23283504.0,21149602.0,3880532.25
1,0.6364800930023193,35929008.0,17998188.0,5859961.0,17998188.0,8674.2001953125,0.817497730255127,42533272.0,26152372.0,30558316.0,26152372.0,4739573.0
0,0.6952149868011475,20998546.0,12845573.0,2869883.0,12845573.0,11456.7158203125,0.82398921251297,34485012.0,20609636.0,26670210.0,20609636.0,4983624.0
1,0.6334482431411743,40665252.0,20171972.0,6702076.5,20171972.0,11328.9306640625,0.8047394156455994,42820816.0,22832088.0,32663834.0,22832088.0,5506175.5
0,0.6952347755432129,22218442.0,13403261.0,3018894.25,13403261.0,11308.033203125,0.8440791964530945,32701078.0,23563852.0,22924870.0,23563852.0,4108470.75
1,0.6457678079605103,37630792.0,19458782.0,6079058.0,19458782.0,10667.5185546875,0.8314644694328308,38893532.0,22889444.0,28306846.0,22889444.0,4205156.5
0,0.6946002840995789,63960576.0,38799096.0,7518212.0,38799096.0,10089.9951171875,0.8025376796722412,103934336.0,61959560.0,59701888.0,61959560.0,6863823.0
1,0.6560043692588806,121866040.0,64644768.0,18862546.0,64644768.0,15407.1162109375,0.7872048020362854,141263024.0,74998064.0,81775416.0,74998064.0,7054593.0
0,0.7082464098930359,43195716.0,26852544.0,5099306.0,26852544.0,9072.8408203125,0.7917085289955139,69113408.0,43509484.0,32636138.0,43509484.0,3005138.0
1,0.6718572378158569,81955424.0,46318608.0,11514691.0,46318608.0,10313.1767578125,0.756344199180603,96088256.0,55301140.0,39570800.0,55301140.0,2170619.25
0,0.695864737033844,65504436.0,39896040.0,7772400.5,39896040.0,12263.046875,0.8172110319137573,105757712.0,63408668.0,64723408.0,63408668.0,7623562.5
0,0.7066353559494019,43127832.0,26947586.0,4930981.0,26947586.0,9458.525390625,0.7842651009559631,69632840.0,42810936.0,33751240.0,42810936.0,3286075.25
1,0.6688286066055298,81797184.0,45954732.0,11624093.0,45954732.0,13176.861328125,0.7592650651931763,100640872.0,57412480.0,43901536.0,57412480.0,2754922.5
0,0.6924812197685242,63834860.0,37592888.0,7989970.5,37592888.0,11238.7705078125,0.8124434947967529,93721440.0,52585096.0,60931256.0,52585096.0,7313062.5
1,0.652974009513855,127012512.0,67027072.0,19472150.0,67027072.0,15845.2978515625,0.8046545386314392,134628576.0,71823264.0,90710344.0,71823264.0,10704635.0
0,0.6910196542739868,66015772.0,39148208.0,8031355.0,39148208.0,10687.1376953125,0.8017148375511169,98369352.0,57624744.0,57960676.0,57624744.0,7113788.5
1,0.6606695652008057,127862304.0,69560088.0,19020094.0,69560088.0,15650.8388671875,0.7908668518066406,131891784.0,68895648.0,83670328.0,68895648.0,9240555.0
0,0.6831879615783691,60994668.0,35042552.0,7576650.5,35042552.0,9835.546875,0.8218593001365662,103970696.0,68494544.0,62261072.0,68494544.0,8270103.0
1,0.6541997790336609,126385112.0,66729152.0,19723990.0,66729152.0,13577.61328125,0.8225690722465515,151201488.0,96804624.0,93667888.0,96804624.0,11604471.0
0,0.9961723685264587,13112682.0,33038194.0,6692396.5,33038194.0,3958031.5,1.0,0.0,0.0,0.0,0.0,0.5
1,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.8517786860466003,675.4420776367188,783.8884887695312,106.74895477294922,783.8884887695312,17.75188636779785,1.0,0.0,0.0,0.0,0.0,0.5
1,0.9982614517211914,3.7110016448682615e-11,1.0412990608665851e-10,8.917844240841077e-11,1.0412990608665851e-10,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9024804830551147,14.532975196838379,26.073877334594727,2.586768865585327,26.073877334594727,1.5855644941329956,0.927650511264801,301.5666809082031,983.6991577148438,554.8832397460938,983.6991577148438,291.63665771484375
1,0.8992369771003723,26064.998046875,99299.5703125,3.593217372894287,99299.5703125,2.5453641414642334,0.9098382592201233,33.12576675415039,114.91951751708984,22.40584945678711,114.91951751708984,11.695465087890625
0,0.9712228178977966,109.04120635986328,406.4347229003906,28.313339233398438,406.4347229003906,8.386764526367188,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9965817928314209,38246668.0,147817120.0,0.0016631318721920252,147817120.0,0.4997200667858124,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9890742301940918,405156.90625,471295.5,33705.87109375,471295.5,6095.1962890625,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9331696033477783,1335.912841796875,1703.654541015625,408.7799987792969,1703.654541015625,123.7998275756836,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9784218668937683,1342.7437744140625,4863.298828125,1.9534337520599365,4863.298828125,0.9807984828948975,1.0,0.0,0.0,0.0,0.0,0.5
0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9946606159210205,1883.8597412109375,1965.7454833984375,384.7569580078125,1965.7454833984375,68.44837188720703,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9980099201202393,11852.349609375,18718.82421875,461.44427490234375,18718.82421875,52.91128921508789,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9472252726554871,27314.591796875,34992.5546875,19657.939453125,34992.5546875,10498.1640625,1.0,0.0,0.0,0.0,0.0,0.5
0,0.992794930934906,2357.3037109375,2817.722900390625,1011.3997192382812,2817.722900390625,441.9190979003906,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9955589175224304,42.561893463134766,135.86453247070312,0.9814685583114624,135.86453247070312,0.5712713003158569,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9859859943389893,467.3251953125,1533.595458984375,3.428586483001709,1533.595458984375,1.2050563097000122,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9974006414413452,4369.12353515625,4622.8935546875,235.967529296875,4622.8935546875,29.177080154418945,1.0,0.0,0.0,0.0,0.0,0.5
0,0.923464298248291,10046846.0,18496982.0,2200405.5,18496982.0,458328.625,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9943884611129761,2567.677978515625,2899.28173828125,159.70999145507812,2899.28173828125,22.949254989624023,1.0,0.0,0.0,0.0,0.0,0.5
0,0.9985995292663574,3033.81396484375,3407.984130859375,200.273681640625,3407.984130859375,20.724515914916992,1.0,0.0,0.0,0.0,0.0,0.5
